date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,vol_sma20,vol_ratio,ret_1d,ret_5d,ret_20d,ticker,sentiment_score,sentiment_count,sentiment_pos,sentiment_neg,sent_3d,sent_7d,sent_momentum,pe_ratio,forward_pe,eps,revenue_growth,profit_margin,debt_to_equity,target_5d,target_20d,return_5d,return_20d
2025-02-03,114.71241754878405,118.53116613291392,112.9729895620065,116.62179565429688,371235700.0,134.59590110778808,136.76824783325193,122.58379264831544,128.45304094113166,132.7945893104535,36.81439982723418,-4.341548369321828,-2.035312649424309,-2.3062357198975185,154.4063966776604,114.78540553791576,134.59590110778808,0.046348919184221,306069465.0,1.212913218899507,-0.0284000289842912,-0.0148622798161075,-0.1565323576103469,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.14495103053464078,-0.005743219285388868
2025-02-04,116.92168099297383,121.16028976109212,116.66176403787988,118.6111297607422,256550000.0,133.30532341003416,136.20143600463865,122.75691028594971,126.93890075953328,131.74396267714155,38.78016731983057,-4.805061917608271,-2.589262503061102,-2.2157994145471687,153.77249961025493,112.8381472098134,133.30532341003416,0.1410302646127972,307430840.0,0.8344966302014463,0.017057995851327,-0.0801613353655072,-0.1787222982635288,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.11925837408286996,-0.011377923324447049
2025-02-05,121.72011429490168,124.95905075493906,120.72044188886218,124.7891082763672,262230800.0,132.0757266998291,135.78057479858398,122.9577395629883,126.6081634544308,131.2287882770842,44.54970776062751,-4.620624822653383,-2.9955349669795583,-1.6250898556738247,151.39933755248467,112.75211584717351,132.0757266998291,0.3114581565698425,307273510.0,0.85341167222648,0.0520859933472261,0.0091350138925778,-0.1646255361172547,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.05054878353726411,-0.11423533282898318
2025-02-06,127.37828117148048,128.72784528628156,125.16900563533248,128.6378631591797,251483600.0,131.5029155731201,135.42109481811522,123.22014373779297,126.9204249474691,131.03686789798016,47.84721052595871,-4.116442950511058,-3.219716563685858,-0.8967263868251996,150.502205149121,112.50362599711926,131.5029155731201,0.4246010646107509,302258580.0,0.8320147603419562,0.0308420737672774,0.0323305765450498,-0.0817752046953308,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.05136748374426822,-0.12426173528194533
2025-02-07,129.17766285547097,130.32727996151158,124.95904429961288,129.79745483398438,228186300.0,130.9895824432373,135.1791694641113,123.47176525115968,127.3630449300099,130.94505952286934,48.83446334362564,-3.582014592859437,-3.292176169520574,-0.2898384233388631,149.56498197505266,112.41418291142196,130.9895824432373,0.4679111179364135,302300400.0,0.754832941008348,0.0090143885037159,0.0813690755409448,-0.0732997343353623,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.06939323140701255,-0.17606272261164116
2025-02-10,130.04737430419848,134.95576927734325,129.91742726932324,133.5262451171875,216989100.0,130.87262001037598,135.13037277221676,123.72751392364502,128.31122957419106,131.1362584557818,51.98221536769575,-2.8250288815907254,-3.1987467119346045,0.373717830343879,149.3479379060191,112.39730211473288,130.87262001037598,0.5718154112754262,302769730.0,0.7166802969372137,0.028727761171992,0.1449510305346408,-0.0172173860502841,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.04364755765660097,-0.18574529847410115
2025-02-11,132.53657109173992,134.43594258561097,130.9770845592916,132.75650024414062,178902400.0,130.85112648010255,135.04818862915036,123.99313606262209,128.9951173695679,131.2562763660306,51.280854132364354,-2.261158996462683,-3.01122916884022,0.7500701723775371,149.31610805257802,112.38614490762708,130.85112648010255,0.5515942503383457,301474405.0,0.5934248381715854,-0.00576474589225,0.1192583740828701,-0.0032275870475827,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.04841873813981769,-0.12838369349208592
2025-02-12,129.97741762356085,132.19669170682792,129.03772306980744,131.0970458984375,160278600.0,130.82013664245605,134.96440292358395,124.23569431304932,129.318490989394,131.24448151657924,49.72327581073349,-1.925990527185235,-2.794181440509224,0.8681909133239887,149.28108056946445,112.35919271544763,130.82013664245605,0.5074998671944624,299708810.0,0.5347810763387303,-0.0124999856327289,0.0505487835372642,-0.0047055239136742,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.0684002562510068,-0.11857073719652832
2025-02-13,131.51689288233604,136.455276767875,131.12702127315083,135.24566650390625,197430000.0,130.7726505279541,134.90541213989255,124.47349502563476,130.2303641454728,131.54086558971457,53.52383923000214,-1.3105014442417655,-2.497445441255732,1.1869439970139664,149.18018629003177,112.36511476587648,130.7726505279541,0.6214995867221329,300319445.0,0.6573999895344772,0.0316454163939188,0.0513674837442681,-0.0069732338109914,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.006356659814564515,-0.1005897809658982
2025-02-14,136.43528567888637,139.20438251414282,135.45561099221797,138.8045196533203,195479600.0,131.03656425476072,134.91000167846676,124.72898002624513,131.54946499283395,132.07891403887055,56.55762951909651,-0.5294490460366035,-2.1038461622119065,1.574397116175303,149.75898622097128,112.31414228855014,131.03656425476072,0.7074506015266462,299631645.0,0.6523997156575367,0.0263139902476008,0.0693932314070124,0.0395298656941967,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.06172122110749478,-0.13906377845223522
2025-02-18,141.22373753647113,143.3930250185803,137.8848198127303,139.35433959960938,219176600.0,131.1210361480713,134.89300033569333,124.99398536682128,132.75021493233783,132.61783445077714,57.02436702385329,0.1323804815607161,-1.6566008334573818,1.788981315018098,149.984093718362,112.25797857778062,131.1210361480713,0.7182388358870111,300531035.0,0.7292977246093736,0.0039611098230971,0.0436475576566008,0.0122721030919172,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.09160687619446811,-0.17187502395232268
2025-02-19,139.46430955469114,141.31370984182348,137.17506616632772,139.1844024658203,167536000.0,131.04106254577636,134.77503921508784,125.27493659973145,133.740089937489,133.1042468963359,56.821167904034056,0.6358430411530946,-1.198112058535287,1.833955099688381,149.74451274742538,112.33761234412734,131.04106254577636,0.7176961959298903,299020385.0,0.560282871684484,-0.0012194606517265,0.0484187381398177,-0.0113611878593758,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.05709981013176542,-0.15585146403768027
2025-02-20,139.9841417995603,140.6139403685729,136.74519734237094,140.06411743164062,143903600.0,130.69317665100098,134.67607162475582,125.54641418457032,134.71301724428156,133.61979286191402,57.66222932010285,1.0932243823675378,-0.7398447703547217,1.83306915272226,148.37605813644504,113.01029516555693,130.69317665100098,0.7649721084085903,294332995.0,0.4889142652864997,0.0063204996410164,0.0684002562510068,-0.0473243847080654,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.14245952988275068,-0.15394413830684506
2025-02-21,139.99411868487,141.41366694156105,133.98609294492073,134.38595581054688,228217600.0,130.05388526916502,134.51592361450193,125.77464935302734,134.66270010063008,133.67654567292388,50.78598705567563,0.9861544277061968,-0.394644930742538,1.3807993584487348,146.07471828707426,114.03305225125578,130.05388526916502,0.635201163881552,297948100.0,0.7659642736436312,-0.0405397308405204,-0.0063566598145645,-0.0868768954023048,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.07074311937230782,-0.1243708214196744
2025-02-24,136.51527743543022,138.544611438826,130.03740375103862,130.23733520507812,251381100.0,129.43708839416504,134.34537979125977,125.96539581298828,133.98187473208364,133.42178934197233,46.429518591332176,0.5600853901113112,-0.2036988665717682,0.7637842566830795,144.33928536889624,114.53489141943383,129.43708839416504,0.5268499608394376,298784275.0,0.841346486524433,-0.0308709387111651,-0.0617212211074947,-0.0865234925589291,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.12450115603157454,-0.06799842863124783
2025-02-25,129.93742515974864,130.1573543264651,124.39924631174092,126.5885238647461,271428700.0,129.84745407104492,134.1766351318359,126.1458237838745,132.84443613710863,132.91562152884447,42.94059760946587,-0.0711853917358382,-0.1771961716045822,0.1060107798687439,143.89528503281954,115.7996231092703,129.84745407104492,0.3840059289028082,271414165.0,1.0000535528423875,-0.0280166308269931,-0.0916068761944681,0.0693295288578028,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.08402430513932109,-0.046820643734581245
2025-02-26,129.9474287481865,133.68619399137987,128.44792005609298,131.23699951171875,322553800.0,129.96191635131837,134.01608795166015,126.35020378112792,132.59713819474095,132.79127915720554,48.273391421736015,-0.1941409624645871,-0.1805851297765832,-0.0135558326880039,144.01618507047215,115.90764763216458,129.96191635131837,0.5453628426115577,258558535.0,1.2475078418896517,0.0367211458436733,-0.0570998101317654,0.0177532801938768,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.10648992389964222,-0.13337549245716757
2025-02-27,134.9557838016939,134.96577503505506,119.97069557287364,120.11064910888672,443175800.0,129.78447494506838,133.6724006652832,126.50727230072022,130.6761398738403,131.85197322770046,38.90161252786216,-1.1758333538601562,-0.3796347745932978,-0.7961985792668584,144.25716245050944,115.31178743962732,129.78447494506838,0.1657902745184491,257361295.0,1.7219986400830007,-0.0847805911764884,-0.1424595298827506,-0.0286983917802582,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.07973369739447835,-0.07249060749813427
2025-02-28,117.98133302681435,125.04901657384264,116.3618686236696,124.87907409667967,389091100.0,129.79796981811523,133.48586166381835,126.68253112792968,129.78428360043097,131.33546218095816,43.92599513146384,-1.5511785805271927,-0.6139435357800769,-0.9372350447471158,144.25082857669997,115.3451110595305,129.79796981811523,0.3298296619399383,257169575.0,1.5129748532655931,0.0397002682374161,-0.0707431193723077,0.0021659517238161,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.09790251189047011,-0.12199729352431389
2025-03-03,123.46954557652552,123.65947815441596,112.2432206852501,114.02263641357422,411381400.0,129.4975681304932,133.12717956542969,126.80090423583984,127.359414802453,130.05303064263342,36.555413962138935,-2.6936158401804136,-1.0298779966601443,-1.6637378435202692,145.01571050410223,113.97942575688415,129.4975681304932,0.0013922625417506,258330590.0,1.592461039941108,-0.086935603596008,-0.1245011560315745,-0.0500541548600173,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.062072541806971145,-0.04971096022629377
2025-03-04,110.61376362073892,119.27092350243323,110.07393955565604,115.95201110839844,398163300.0,129.46407890319827,132.83927398681638,126.92414192199708,125.6044296187523,129.00851067713452,38.52947670547861,-3.404081058382218,-1.5047186090045592,-1.8993624493776584,145.10164969024322,113.8265081161533,129.46407890319827,0.0679614187242578,259676970.0,1.5333023178759364,0.016920979513455,-0.0840243051393211,-0.0057432192853889,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.06233301324866301,-0.05026180311673949
2025-03-05,117.54148848655969,118.2412561507128,114.47249437052442,117.26158142089844,284337900.0,129.39660148620607,132.6071496582031,127.0375666809082,124.32091451139016,128.1383677692652,39.896460477878335,-3.817453257875016,-1.9672655387786508,-1.8501877190963647,145.24162774384465,113.55157522856749,129.39660148620607,0.1170716328231187,261066365.0,1.0891403034626848,0.0112940715730729,-0.1064899238996421,-0.0113779233244469,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.013208512066916032,-0.05856649214591545
2025-03-06,113.49281250827369,115.31221606989396,110.18389912538346,110.53378295898438,321181900.0,128.68383522033693,132.20508178710935,127.1187066268921,122.19981734948158,126.83432444998512,35.52560213154045,-4.634507100503555,-2.500713851123632,-2.133793249379923,146.55456568793872,110.81310475273514,128.68383522033693,-0.0078150636944958,264013920.0,1.2165339615426338,-0.0573742770683376,-0.0797336973944783,-0.1142353328289831,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.04540683787915475,-0.07923151510600168
2025-03-07,111.21356818629886,113.44284126847424,107.52477413573756,112.6530990600586,341755500.0,127.88459701538088,131.76502639770507,127.21983795166018,120.73109145880112,125.78386330999058,37.83595890636108,-5.052771851189448,-3.0111254511367957,-2.0416464000526524,147.14011455471854,108.62907947604324,127.88459701538088,0.1044900396909635,268527515.0,1.2727019799069752,0.0191734693623997,-0.0979025118904701,-0.1242617352819452,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.07978684606662198,-0.1630254156483414
2025-03-10,109.86400325750408,111.81336147496827,105.42545516002184,106.94496154785156,366487400.0,126.74197235107422,131.11144058227538,127.28093006134036,118.61014839557812,124.38838910538767,34.27362095385181,-5.77824070980958,-3.564548502871353,-2.2136922069382274,148.11523910441997,105.36870559772848,126.74197235107422,0.0368744742737899,275442570.0,1.3305401557936378,-0.0506700442316625,-0.0620725418069711,-0.1760627226116411,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.11741438731185126,-0.08722217743690192
2025-03-11,106.95494843650206,112.2032285608424,104.73567447790636,108.72437286376952,354865700.0,125.50187873840332,130.48244659423827,127.34789089202884,117.08925985222297,123.22809160600856,36.28744714148443,-6.13883175378561,-4.079405153054204,-2.0594266007314053,148.0628110473265,102.94094642948016,125.50187873840332,0.128173480487634,282336400.0,1.2568896536188745,0.016638570814033,-0.0623330132486629,-0.185745298474101,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.061425383319202026,-0.1144826988052042
2025-03-12,114.09311694895555,116.73249437499013,112.85340359157787,115.71273040771484,323857500.0,124.64969024658204,129.99901809692383,127.45197231292728,116.8774860915294,122.67139818391271,43.5966591271552,-5.793912092383337,-4.422306540920031,-1.371605551463306,147.34401044448725,101.9553700486768,124.64969024658204,0.3031013980318475,289584155.0,1.1183536613044316,0.0642759057594348,-0.0132085120669159,-0.1283836934920859,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.015379285894709192,-0.01218241358914026
2025-03-13,117.0024278677365,117.73225924433854,113.76319330991836,115.55277252197266,299033100.0,123.87247657775876,129.57077117919923,127.51103385925292,116.67368400390528,122.14409257932456,43.47372071945603,-5.470408575419285,-4.631926947819882,-0.8384816275994025,146.70139221865352,101.04356093686404,123.87247657775876,0.3177814446604652,296521880.0,1.0084689197303078,-0.0013823706793416,0.0454068378791547,-0.1185707371965283,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.025523360275795045,-0.06930268743018247
2025-03-14,118.5820578648422,121.85128414551468,118.12216714928688,121.6413345336914,277593500.0,123.19225997924804,129.2546989440918,127.58719581604004,117.43793793156468,122.106851242611,49.3306921734568,-4.66891331104631,-4.639324220465168,-0.0295890905811422,145.3964878965542,100.9880320619419,123.19225997924804,0.4650758978921103,300530055.0,0.9236796632536468,0.0526907479486136,0.079786846066622,-0.1005897809658982,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.03262929044461433,-0.08827151515516446
2025-03-17,122.711081524258,122.86104771124882,118.00219206936818,119.50183868408205,255501500.0,122.22712593078612,128.95981536865236,127.6155212402344,117.75546112425964,121.91388734938664,47.46938640416657,-4.158426225126988,-4.543144621397532,0.3847183962705447,143.21899721590688,101.23525464566536,122.22712593078612,0.4350870818012569,303531150.0,0.8417636871866364,-0.0175885594959235,0.1174143873118511,-0.1390637784522354,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.015728313460502727,-0.07378896397927784
2025-03-18,117.9722034382706,118.99195980676367,114.51301940530756,115.4028091430664,299686900.0,121.02954940795898,128.50257766723635,127.61873416900636,117.39351466561456,121.43158526002958,44.040837367502334,-4.038070594415032,-4.4421298160010325,0.4040592215860004,140.59146028353402,101.46763853238394,121.02954940795898,0.3561812212253177,307556665.0,0.974411983560818,-0.0343009746640963,0.0614253833192017,-0.1718750239523226,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,0.0,0.04556872214785103,-0.02798240416203091
2025-03-19,117.24236846895433,120.4216195833343,115.65274672556286,117.4923095703125,273426200.0,119.9449447631836,127.9639701843262,127.65400737762452,117.40871388172192,121.13978706079128,46.17499704000837,-3.731073179069355,-4.299918488614697,0.5688453095453418,137.57900706288223,102.31088246348492,119.9449447631836,0.4304574535459293,312851175.0,0.8739816943311784,0.0181061487390286,0.0153792858947092,-0.1558514640376802,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.03199451530758006,-0.11087469623281943
2025-03-20,116.52253841801044,120.17167220516042,116.4425554391302,118.50206756591795,248829700.0,118.86684226989748,127.34639068603516,127.6986618423462,117.576922140829,120.9444004315414,47.222520758995095,-3.3674782907123983,-4.1134304490342375,0.7459521583218391,133.7425760504612,103.99110848933375,118.86684226989748,0.4877392702152327,318097480.0,0.782243543708677,0.0085942475664859,0.0255233602757951,-0.1539441383068449,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.05990032514817656,-0.14376110226538835
2025-03-21,116.91244866461768,117.9621966837067,115.39280254041712,117.6722640991211,266498500.0,118.03115768432616,126.8979542541504,127.71234745025636,117.5915901344124,120.70201996247324,46.42295314536094,-3.1104298280608305,-3.912830324839556,0.8024004967787257,130.990463798473,105.07185157017936,118.03115768432616,0.4861530554749586,320011525.0,0.8327778194863451,-0.0070024387239934,-0.0326292904446143,-0.1243708214196743,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.06822422532208723,-0.1766354012525919
2025-03-24,119.8517551027078,122.19120779583362,119.31188140429414,121.38140106201172,228452500.0,117.58836097717284,126.52429992675782,127.73739780426028,118.17463796942768,120.75234448836495,50.46069239603555,-2.5777065189372905,-3.645805563659103,1.0680990447218126,129.3405760302469,105.8361459240988,117.58836097717284,0.661375539293988,318865095.0,0.7164550262235507,0.0315209109919585,0.0157283134605028,-0.0679984286312478,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.10732236799140751,-0.18548724636782973
2025-03-25,120.5216012824151,121.26142480153008,118.89198043130344,120.66156768798828,167447200.0,117.29201316833498,126.2202214050293,127.72885093688969,118.55724254151392,120.74562028092969,49.67821948555294,-2.188377739415756,-3.354319998810434,1.165942259394678,128.36810767871435,106.21591865795558,117.29201316833498,0.6521093249901219,313666020.0,0.533839145215666,-0.0059303432628503,0.0455687221478511,-0.0468206437345812,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.08733115220381107,-0.14897675695256388
2025-03-26,118.70203035263673,118.81199741904776,112.68344440410922,113.7332000732422,293463300.0,116.41682319641114,125.83115798950196,127.69286815643312,117.8150821617798,120.22618174702689,42.79907929221695,-2.4110995852470865,-3.165675916097765,0.7545763308506785,125.42690804212528,107.406738350697,116.41682319641114,0.3510767007484641,312211495.0,0.9399503371904996,-0.0574198375464651,-0.0319945153075801,-0.1333754924571677,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.029360100107075498,-0.0644340017916129
2025-03-27,111.32377219977148,114.42304053099558,110.6339399022949,111.40375518798828,236902100.0,115.98147850036622,125.4248962402344,127.6457878112793,116.82872416581188,119.57266866857958,40.75563858583779,-2.743944502767704,-3.081329633431753,0.3373851306640492,125.08103011801846,106.88192688271398,115.98147850036622,0.2484643472022253,301897810.0,0.7847095677838802,-0.020481661324519,-0.0599003251481766,-0.0724906074981343,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.0864219640262204,-0.0037691636705409763
2025-03-28,111.4637360269542,112.84341584506376,109.04430789656143,109.6441650390625,229872500.0,115.21973304748536,124.89387176513672,127.58540214538574,115.7234073770812,118.83722395528204,39.23189913541326,-3.113816578200826,-3.0878270223855675,-0.0259895558152583,123.71366834661563,106.72579774835508,115.21973304748536,0.1717912362032261,293936880.0,0.7820471524362645,-0.015794711282008,-0.0682242253220872,-0.1219972935243139,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.14005655724472685,-0.008571122405241436
2025-03-31,105.10522740758996,110.9338556226425,103.6255803841977,108.35446166992188,299212700.0,114.93632431030277,124.3904360961914,127.52291576385498,114.5897234221336,118.06072304525534,38.10730895682133,-3.4709996231217417,-3.1644615425328024,-0.3065380805889393,123.96015767246156,105.91249094814395,114.93632431030277,0.1353067273983002,288328445.0,1.0377495012675562,-0.0117626265718849,-0.1073223679914074,-0.0497109602262937,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,1.0,-0.09909580435080773,0.005905126488533083
2025-04-01,108.49443304563393,110.17403760023085,106.4449205320371,110.12405395507812,222614000.0,114.64492645263674,123.839619140625,127.44783771514894,113.90269735027891,117.47282163116816,40.62235526899851,-3.570124280889232,-3.2455940902040883,-0.3245301906851434,123.9039877063373,105.38586519893616,114.64492645263674,0.2558676644455924,279550980.0,0.7963270241442187,0.0163315128688186,-0.087331152203811,-0.0502618031167394,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,0.0,-0.12573765880708151,-0.011166689067200086
2025-04-02,107.26472214391916,111.95361956622256,106.76483994973236,110.39398193359376,220601200.0,114.3015464782715,123.2318212890625,127.3520700454712,113.3628949784812,116.94846313505153,41.01608623834986,-3.585568156570332,-3.3135889034773376,-0.2719792530929945,123.66085338714826,104.94223956939474,114.3015464782715,0.2912471199516439,276364145.0,0.7982265572113199,0.0024511264235307,-0.0293601001070754,-0.0585664921459155,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,1.0,0.0354103372873811,0.010777038140758815
2025-04-03,103.48562015563714,105.60511590388695,101.57606639857327,101.7760238647461,338769400.0,113.86365852355958,122.32690505981444,127.2018679046631,111.58029942252196,115.82457874465852,33.40096558192238,-4.2442793221365775,-3.499726987209186,-0.7445523349273917,124.67244374383914,103.05487330328002,113.86365852355958,-0.0591578707695743,277243520.0,1.221919992936174,-0.0780654698553376,-0.0864219640262203,-0.0792315151060016,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,1.0,0.056679665429958816,0.12475439443831556
2025-04-04,98.88670323249266,100.1064094274434,92.08830207120737,94.28778076171876,532273800.0,112.9453926086426,121.26922500610353,127.0187223815918,108.91991193624452,114.22926037555187,28.45703405926053,-5.309348439307343,-3.861651277628818,-1.4476971616785246,126.86113167465238,99.0296535426328,112.9453926086426,-0.1703780431010683,286769435.0,1.8561036673939812,-0.0735757088818752,-0.140056557244727,-0.1630254156483415,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,1.0,0.17622738315560899,0.20687093760984335
2025-04-07,87.43938789235719,101.72602116602216,86.59958951154498,97.6169891357422,611041300.0,112.47899398803712,120.37009933471678,126.82923408508302,107.18100073616723,112.9987217651956,33.19170234121826,-5.817721029028348,-4.252865227908725,-1.5648558011196236,127.79620994349894,97.1617780325753,112.47899398803712,0.0148594595935598,298997130.0,2.0436360041315447,0.0353090119114893,-0.0990958043508078,-0.087222177436902,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,1.0,0.13385920620899605,0.16284328058764874
2025-04-08,103.78553826456236,105.82505852328022,94.43774279946976,96.27731323242188,476243400.0,111.85664100646974,119.92802139282225,126.6570357513428,105.50351035097566,111.76009891091606,32.26633181474561,-6.256588559940397,-4.653609894315059,-1.6029786656253382,128.7468877207033,94.96639429223616,111.85664100646974,0.0388069802154568,305066015.0,1.5611158784763357,-0.0137237986459243,-0.1257376588070815,-0.1144826988052043,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,1.0,1.0,0.16510896835472127,0.21557634916785914
2025-04-09,98.8667046992448,115.072885329754,97.50702445286696,114.30307006835938,612918300.0,111.78615798950196,119.63512771606446,126.59600608825686,106.8572887690347,111.94846714480074,51.7561101175918,-5.091178375766049,-4.741123590605257,-0.3500547851607916,128.62032308934903,94.95199288965487,111.78615798950196,0.5747560708640528,319519055.0,1.9182527314372533,0.1872274602472727,0.0354103372873813,-0.0121824135891402,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,1.0,-0.08606667017311252,0.02658969484042512
2025-04-10,109.34423379452804,110.83388059600858,99.1266405350102,107.5446548461914,437812400.0,111.3857521057129,119.31283126831056,126.54346397399904,106.96303739628956,111.62225882638523,46.36888636069612,-4.65922143009567,-4.72474315850334,0.0655217284076705,128.2236464661029,94.54785774532289,111.3857521057129,0.385938907273841,326458020.0,1.341098619663257,-0.0591271539611847,0.0566796654299588,-0.0693026874301825,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,1.0,-0.056521406321595635,0.08441019791796209
2025-04-11,108.4744417347206,111.52372632761112,107.45468536211308,110.90386962890624,313417300.0,110.84887886047365,119.03872512817382,126.46783718109135,107.5693192782306,111.56904481175717,49.1993046922834,-3.999725533526572,-4.579739633507987,0.5800140999814154,126.97982553540923,94.71793218553805,110.84887886047365,0.501704511490834,328249210.0,0.9548150930812598,0.0312355345555679,0.1762273831556093,-0.0882715151551642,NVDA,0.0,0.0,0.0,0.0,,,0.0,35.244896,15.543575,4.9,0.732,0.55603004,7.255,0.0,1.0,-0.12638596977847036,0.10880732990689876
